X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
1.264561,52.1514095,0,0,5618,42,2021/01/04 15:31:07+00,,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.2644633,52.1513911,0,0,5619,42,2021/01/04 15:31:11+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2643555,52.1513888,0,0,5620,42,2021/01/04 15:31:15+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2643221,52.151392,0,0,5621,43,2021/01/04 15:31:19+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2642661,52.1513658,0,0,5622,41,2021/01/04 15:31:23+00,,,,speed: 1.4,,,,,,,,,,,,,,,,,
1.2641826,52.1513325,0,0,5623,41,2021/01/04 15:31:27+00,,,,speed: 1.6,,,,,,,,,,,,,,,,,
1.2640716,52.1513486,0,0,5624,43,2021/01/04 15:31:31+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2640285,52.1513368,0,0,5625,43,2021/01/04 15:31:35+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2639721,52.1512926,0,0,5626,41,2021/01/04 15:31:39+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.263885,52.1512585,0,0,5627,40,2021/01/04 15:31:43+00,,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2638375,52.151254,0,0,5628,41,2021/01/04 15:31:47+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2638168,52.1512468,0,0,5629,40,2021/01/04 15:31:51+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2637123,52.1512371,0,0,5630,41,2021/01/04 15:31:55+00,,,,speed: 2.5,,,,,,,,,,,,,,,,,
1.2634961,52.151204,0,0,5631,44,2021/01/04 15:31:59+00,,,,speed: 3.4,,,,,,,,,,,,,,,,,
1.2633768,52.151193,0,0,5632,46,2021/01/04 15:32:03+00,,,,speed: 1.6,,,,,,,,,,,,,,,,,
1.2632853,52.1511933,0,0,5633,48,2021/01/04 15:32:07+00,,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.263209,52.1511689,0,0,5634,44,2021/01/04 15:32:11+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2631313,52.1511321,0,0,5635,42,2021/01/04 15:32:15+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2630278,52.1511026,0,0,5636,43,2021/01/04 15:32:19+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.262904,52.1510821,0,0,5637,44,2021/01/04 15:32:23+00,,,,speed: 2.0,,,,,,,,,,,,,,,,,
1.2628045,52.1510506,0,0,5638,43,2021/01/04 15:32:27+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2626983,52.1510293,0,0,5639,42,2021/01/04 15:32:31+00,,,,speed: 2.0,,,,,,,,,,,,,,,,,
1.2626043,52.150999,0,0,5640,42,2021/01/04 15:32:35+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2625339,52.150999,0,0,5641,41,2021/01/04 15:32:39+00,,,,speed: 1.9,,,,,,,,,,,,,,,,,
1.2624578,52.1509655,0,0,5642,41,2021/01/04 15:32:43+00,,,,speed: 1.4,,,,,,,,,,,,,,,,,
1.262453,52.1509553,0,0,5643,41,2021/01/04 15:32:47+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2624738,52.1509051,0,0,5644,41,2021/01/04 15:32:51+00,178,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.2625151,52.1508394,0,0,5645,40,2021/01/04 15:32:55+00,162,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.2625493,52.15081,0,0,5646,39,2021/01/04 15:32:59+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2625566,52.1507786,0,0,5647,41,2021/01/04 15:33:03+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2625855,52.1507104,0,0,5648,41,2021/01/04 15:33:07+00,160,,,speed: 2.2,,,,,,,,,,,,,,,,,
1.2626011,52.1506703,0,0,5649,40,2021/01/04 15:33:11+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.262602,52.1506436,0,0,5650,41,2021/01/04 15:33:15+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2625958,52.1506319,0,0,5651,42,2021/01/04 15:33:19+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2625921,52.1506134,0,0,5652,42,2021/01/04 15:33:23+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2626625,52.1505396,0,0,5653,43,2021/01/04 15:33:27+00,175,,,speed: 3.1,,,,,,,,,,,,,,,,,
1.2627199,52.1504886,0,0,5654,40,2021/01/04 15:33:29+00,161,,,speed: 3.1,,,,,,,,,,,,,,,,,
1.2627541,52.150444,0,0,5655,41,2021/01/04 15:33:31+00,155,,,speed: 2.9,,,,,,,,,,,,,,,,,
1.2628355,52.150367,0,0,5656,40,2021/01/04 15:33:35+00,145,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2629018,52.1502968,0,0,5657,38,2021/01/04 15:33:39+00,143,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.2629405,52.1502363,0,0,5658,40,2021/01/04 15:33:43+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2629273,52.1502239,0,0,5659,42,2021/01/04 15:33:47+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.262929,52.1502058,0,0,5660,42,2021/01/04 15:33:51+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.26292,52.1501885,0,0,5661,44,2021/01/04 15:33:55+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.262961,52.1502119,0,0,5662,44,2021/01/04 15:33:59+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2629321,52.150207,0,0,5663,43,2021/01/04 15:34:03+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2631026,52.1502383,0,0,5664,39,2021/01/04 15:34:07+00,65,,,speed: 4.9,,,,,,,,,,,,,,,,,
1.2632193,52.1502253,0,0,5665,36,2021/01/04 15:34:11+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633056,52.150159,0,0,5666,35,2021/01/04 15:34:15+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2633141,52.1501669,0,0,5667,34,2021/01/04 15:34:19+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633126,52.1501793,0,0,5668,36,2021/01/04 15:34:23+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2633593,52.1501761,0,0,5669,38,2021/01/04 15:34:27+00,,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2633428,52.1501891,0,0,5670,40,2021/01/04 15:34:31+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.263213,52.1502553,0,0,5671,42,2021/01/04 15:34:35+00,9,,,speed: 2.5,,,,,,,,,,,,,,,,,
1.2630761,52.1503139,0,0,5672,47,2021/01/04 15:34:39+00,,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.2630854,52.150332,0,0,5673,48,2021/01/04 15:34:43+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2632266,52.1502454,0,0,5674,49,2021/01/04 15:34:47+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2632688,52.1502548,0,0,5675,51,2021/01/04 15:34:51+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2633316,52.1502215,0,0,5676,54,2021/01/04 15:34:55+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2633893,52.1502354,0,0,5677,59,2021/01/04 15:34:59+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2634016,52.1503063,0,0,5678,65,2021/01/04 15:35:03+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2634325,52.1503523,0,0,5679,82,2021/01/04 15:35:07+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2634978,52.1503331,0,0,5680,80,2021/01/04 15:35:11+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2635356,52.1503331,0,0,5681,77,2021/01/04 15:35:15+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2635384,52.1503991,0,0,5682,90,2021/01/04 15:35:19+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2635705,52.1504396,0,0,5683,96,2021/01/04 15:35:23+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2636132,52.1504657,0,0,5684,106,2021/01/04 15:35:27+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2636423,52.1504765,0,0,5685,107,2021/01/04 15:35:31+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2635453,52.150447,0,0,5686,104,2021/01/04 15:35:39+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2635318,52.1503963,0,0,5687,88,2021/01/04 15:35:43+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2635316,52.1503699,0,0,5688,81,2021/01/04 15:35:47+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2635168,52.1503735,0,0,5689,80,2021/01/04 15:35:51+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2634955,52.1503997,0,0,5690,83,2021/01/04 15:35:55+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.263494,52.1504314,0,0,5691,87,2021/01/04 15:35:59+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2635553,52.1504857,0,0,5692,95,2021/01/04 15:36:07+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2635658,52.1504892,0,0,5693,94,2021/01/04 15:36:11+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2635594,52.1504949,0,0,5694,98,2021/01/04 15:36:15+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2635647,52.1504867,0,0,5695,99,2021/01/04 15:36:19+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2635324,52.1504933,0,0,5696,102,2021/01/04 15:36:23+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2634953,52.1505059,0,0,5697,105,2021/01/04 15:36:27+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.263424,52.1505199,0,0,5698,109,2021/01/04 15:36:35+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2633931,52.150364,0,0,5699,104,2021/01/04 15:36:39+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2634816,52.1502368,0,0,5700,67,2021/01/04 15:36:43+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2635101,52.1502196,0,0,5701,64,2021/01/04 15:36:47+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2634645,52.1501958,0,0,5702,62,2021/01/04 15:36:51+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2634586,52.150162,0,0,5703,59,2021/01/04 15:36:55+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2634023,52.1501453,0,0,5704,58,2021/01/04 15:36:59+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2632045,52.1500953,0,0,5705,58,2021/01/04 15:37:03+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2631458,52.1500433,0,0,5706,58,2021/01/04 15:37:07+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.26302,52.1500111,0,0,5707,57,2021/01/04 15:37:11+00,,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.2628921,52.149934,0,0,5708,58,2021/01/04 15:37:15+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2628921,52.149934,0,0,5709,58,2021/01/04 15:37:15+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2629183,52.1499025,0,0,5710,58,2021/01/04 15:37:18+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2629183,52.1499025,0,0,5711,58,2021/01/04 15:37:18+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2629183,52.1499025,0,0,5712,58,2021/01/04 15:37:18+00,,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2632225,52.1501274,0,0,5713,-14,2021/01/04 15:45:03+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.263265,52.1501321,0,0,5714,36,2021/01/04 15:48:02+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5715,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5716,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5717,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5718,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5719,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5720,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5721,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5722,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5723,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5724,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5725,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5726,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5727,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5728,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5729,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5730,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5731,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5732,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5733,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5734,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5735,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5736,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5737,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5738,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5739,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5740,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5741,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5742,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5743,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2629416,52.1501248,0,0,5744,35,2021/01/04 15:50:33+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2632736,52.1499071,0,0,5745,41,2021/01/05 09:23:33+00,,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2631865,52.1499213,0,0,5746,42,2021/01/05 09:23:37+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2632518,52.1498996,0,0,5747,43,2021/01/05 09:23:41+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632731,52.1498605,0,0,5748,50,2021/01/05 09:23:45+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632993,52.1498008,0,0,5749,47,2021/01/05 09:23:49+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632961,52.1497826,0,0,5750,42,2021/01/05 09:23:53+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2632641,52.1497873,0,0,5751,40,2021/01/05 09:23:57+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632414,52.1497936,0,0,5752,43,2021/01/05 09:24:01+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632249,52.1498051,0,0,5753,47,2021/01/05 09:24:05+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632093,52.1498115,0,0,5754,49,2021/01/05 09:24:09+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632073,52.1498168,0,0,5755,50,2021/01/05 09:24:13+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632081,52.1498188,0,0,5756,49,2021/01/05 09:24:17+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632224,52.1498289,0,0,5757,50,2021/01/05 09:24:21+00,6,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2632767,52.1498231,0,0,5758,51,2021/01/05 09:24:25+00,80,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2633664,52.1498193,0,0,5759,51,2021/01/05 09:24:29+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2634159,52.1498194,0,0,5760,50,2021/01/05 09:24:31+00,92,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.263507,52.1498266,0,0,5761,48,2021/01/05 09:24:33+00,89,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2635753,52.149805,0,0,5762,50,2021/01/05 09:24:37+00,102,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2636481,52.1497801,0,0,5763,48,2021/01/05 09:24:41+00,120,,,speed: 1.1,,,,,,,,,,,,,,,,,
1.2637425,52.1497558,0,0,5764,46,2021/01/05 09:24:45+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2638095,52.1497488,0,0,5765,47,2021/01/05 09:24:49+00,102,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2638569,52.1497291,0,0,5766,46,2021/01/05 09:24:53+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2639916,52.1497259,0,0,5767,44,2021/01/05 09:24:57+00,79,,,speed: 1.9,,,,,,,,,,,,,,,,,
1.2640626,52.1497216,0,0,5768,43,2021/01/05 09:25:01+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2641323,52.1497246,0,0,5769,42,2021/01/05 09:25:05+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.264158,52.1497193,0,0,5770,44,2021/01/05 09:25:09+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2641591,52.1497168,0,0,5771,46,2021/01/05 09:25:12+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2641598,52.1497108,0,0,5772,48,2021/01/05 09:25:13+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2641736,52.1497325,0,0,5773,47,2021/01/05 09:25:17+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2641746,52.1497376,0,0,5774,47,2021/01/05 09:25:18+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2641766,52.1497495,0,0,5775,48,2021/01/05 09:25:21+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2642208,52.149722,0,0,5776,40,2021/01/05 09:25:25+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.264219,52.1497268,0,0,5777,39,2021/01/05 09:25:26+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2642141,52.1497386,0,0,5778,40,2021/01/05 09:25:29+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2642241,52.1497531,0,0,5779,41,2021/01/05 09:25:33+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2642579,52.1497756,0,0,5780,41,2021/01/05 09:25:36+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2642673,52.1497901,0,0,5781,41,2021/01/05 09:25:37+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2643203,52.1498381,0,0,5782,43,2021/01/05 09:25:41+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2643525,52.1498503,0,0,5783,43,2021/01/05 09:25:45+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.264385,52.1498471,0,0,5784,41,2021/01/05 09:25:49+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2644063,52.1498546,0,0,5785,40,2021/01/05 09:25:53+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2643981,52.149862,0,0,5786,42,2021/01/05 09:25:57+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.264411,52.149872,0,0,5787,41,2021/01/05 09:26:01+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2644256,52.1498756,0,0,5788,41,2021/01/05 09:26:05+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2644441,52.1498863,0,0,5789,42,2021/01/05 09:26:09+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2644725,52.1498996,0,0,5790,42,2021/01/05 09:26:13+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2644958,52.1499036,0,0,5791,41,2021/01/05 09:26:17+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2645043,52.1499073,0,0,5792,41,2021/01/05 09:26:21+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2645196,52.1499203,0,0,5793,39,2021/01/05 09:26:25+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2645578,52.1499268,0,0,5794,40,2021/01/05 09:26:29+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2645769,52.1499351,0,0,5795,41,2021/01/05 09:26:33+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2645931,52.1499356,0,0,5796,43,2021/01/05 09:26:35+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2646168,52.1499366,0,0,5797,44,2021/01/05 09:26:37+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2646445,52.1499331,0,0,5798,46,2021/01/05 09:26:41+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2646293,52.1499325,0,0,5799,47,2021/01/05 09:26:45+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2646285,52.1499178,0,0,5800,46,2021/01/05 09:26:49+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2646138,52.1499153,0,0,5801,45,2021/01/05 09:26:53+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2645946,52.1499131,0,0,5802,43,2021/01/05 09:26:57+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2645831,52.1498983,0,0,5803,43,2021/01/05 09:27:01+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2645681,52.14991,0,0,5804,43,2021/01/05 09:27:05+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2645418,52.1499029,0,0,5805,44,2021/01/05 09:27:09+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2645231,52.1498868,0,0,5806,46,2021/01/05 09:27:13+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2644976,52.1498828,0,0,5807,43,2021/01/05 09:27:17+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2644373,52.1498853,0,0,5808,44,2021/01/05 09:27:20+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2644301,52.1498755,0,0,5809,44,2021/01/05 09:27:21+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2644208,52.1498505,0,0,5810,45,2021/01/05 09:27:25+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.264411,52.1498448,0,0,5811,45,2021/01/05 09:27:27+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.264392,52.1498393,0,0,5812,46,2021/01/05 09:27:29+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2644081,52.1498413,0,0,5813,47,2021/01/05 09:27:33+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.264418,52.1498546,0,0,5814,47,2021/01/05 09:27:37+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2644303,52.149857,0,0,5815,47,2021/01/05 09:27:41+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2644281,52.1498638,0,0,5816,48,2021/01/05 09:27:45+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2644163,52.1498886,0,0,5817,47,2021/01/05 09:27:46+00,40,,,speed: 2.5,,,,,,,,,,,,,,,,,
1.2643698,52.149908,0,0,5818,47,2021/01/05 09:27:49+00,10,,,speed: 1.9,,,,,,,,,,,,,,,,,
1.2642493,52.1499754,0,0,5819,52,2021/01/05 09:27:53+00,,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.2641765,52.1499901,0,0,5820,51,2021/01/05 09:27:57+00,,,,speed: 1.4,,,,,,,,,,,,,,,,,
1.2640251,52.1500353,0,0,5821,55,2021/01/05 09:28:02+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2640061,52.1500569,0,0,5822,55,2021/01/05 09:28:05+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2639758,52.1501034,0,0,5823,54,2021/01/05 09:28:09+00,,,,speed: 1.1,,,,,,,,,,,,,,,,,
1.2639176,52.1501366,0,0,5824,54,2021/01/05 09:28:13+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2636975,52.1502086,0,0,5825,59,2021/01/05 09:28:18+00,,,,speed: 2.9,,,,,,,,,,,,,,,,,
1.2634794,52.150249,0,0,5826,65,2021/01/05 09:28:21+00,,,,speed: 3.7,,,,,,,,,,,,,,,,,
1.263396,52.1502928,0,0,5827,73,2021/01/05 09:28:25+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2633963,52.1503133,0,0,5828,78,2021/01/05 09:28:30+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2633948,52.150325,0,0,5829,78,2021/01/05 09:28:33+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2633978,52.1503498,0,0,5830,80,2021/01/05 09:28:37+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633908,52.1503311,0,0,5831,80,2021/01/05 09:28:41+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2633548,52.1503468,0,0,5832,78,2021/01/05 09:28:45+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2633213,52.1503436,0,0,5833,74,2021/01/05 09:28:49+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633108,52.1503006,0,0,5834,69,2021/01/05 09:28:53+00,,,,speed: 1.8,,,,,,,,,,,,,,,,,
